"Id";"PropertyId";"SourceId";"DestinationId";"Adults";"Children";"Rooms";"InDate";"OutDate";"Rate"
1081;23343;1;285;1;0;1;"2015-07-27";"2015-07-31";62.0
1082;9464;1;77;1;0;1;"2015-07-23";"2015-07-27";64.99
1083;23241;1;285;1;0;1;"2015-09-02";"2015-09-08";89.1
1084;23461;1;285;2;0;1;"2015-07-19";"2015-07-20";99.0
1085;23816;1;285;2;0;1;"2015-07-19";"2015-07-22";82.72
1086;9237;1;77;1;0;1;"2015-07-20";"2015-07-24";159.99
1087;23337;1;285;2;0;1;"2015-07-19";"2015-07-20";107.1
1088;23554;1;285;2;3;1;"2015-07-17";"2015-07-19";115.0
1089;23420;1;285;2;0;1;"2015-08-23";"2015-08-24";75.6
1090;23544;1;285;4;0;1;"2015-07-25";"2015-07-27";102.6
1091;23171;1;285;1;0;1;"2015-07-17";"2015-07-18";65.0
1092;23208;1;285;1;0;1;"2015-07-17";"2015-07-18";79.0
1093;23183;1;285;4;0;1;"2015-08-02";"2015-08-08";70.0
1094;23568;1;285;1;0;1;"2015-07-22";"2015-07-23";67.5
1095;23746;1;285;2;0;1;"2015-07-17";"2015-07-18";149.0
1096;23288;1;285;1;0;1;"2015-07-25";"2015-07-29";75.0
1097;9182;1;77;2;0;1;"2015-08-13";"2015-10-08";54.99
1098;23619;1;285;1;0;1;"2015-07-17";"2015-07-18";169.0
1099;23340;1;285;1;0;1;"2015-07-22";"2015-07-23";136.0
1100;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1101;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1102;23749;1;285;1;0;1;"2015-07-18";"2015-07-19";134.0
1103;23308;1;285;2;0;1;"2015-07-18";"2015-07-19";75.0
1104;9386;1;77;1;0;1;"2015-07-18";"2015-07-20";79.99
1105;9028;1;77;1;0;1;"2015-07-21";"2015-07-23";118.74
1106;23226;1;285;1;0;1;"2015-07-17";"2015-07-18";95.0
1107;23510;1;285;1;0;1;"2015-07-17";"2015-07-18";124.0
1108;23850;1;285;2;0;1;"2015-07-18";"2015-07-19";85.0
1109;23405;1;285;1;0;1;"2015-08-07";"2015-08-09";75.6
1110;23277;1;285;1;0;1;"2015-07-18";"2015-07-19";69.0
1111;23991;1;285;4;0;1;"2015-10-09";"2015-10-11";110.0
1112;9413;1;77;1;0;1;"2015-07-20";"2015-07-23";59.79
1113;23935;1;285;1;0;1;"2015-08-03";"2015-08-04";80.1
1114;9264;1;77;2;0;1;"2015-08-01";"2015-08-11";109.99
1115;23349;1;285;2;0;1;"2015-09-05";"2015-09-07";170.1
1116;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1117;23616;1;285;1;0;1;"2015-07-16";"2015-07-17";89.0
1118;9441;1;77;1;0;1;"2015-09-22";"2015-11-21";59.99
1119;9237;1;77;1;0;1;"2015-07-20";"2015-07-24";159.99
1120;23344;1;285;1;0;1;"2015-07-26";"2015-07-29";87.12
1121;23184;1;285;1;0;1;"2015-07-17";"2015-07-18";139.0
1122;23529;1;285;1;0;1;"2015-07-21";"2015-07-22";89.0
1123;23838;1;285;2;3;1;"2015-07-29";"2015-08-02";135.0
1124;23584;1;285;2;3;1;"2015-07-27";"2015-07-30";109.0
1125;23352;1;285;2;3;1;"2015-07-28";"2015-07-31";134.0
1126;23889;1;285;2;0;1;"2015-08-18";"2015-08-22";141.55
1127;23512;1;285;1;0;1;"2015-07-16";"2015-07-17";105.0
1128;9252;1;77;1;0;1;"2015-07-26";"2015-08-09";101.19
1129;23345;1;285;2;0;1;"2015-07-24";"2015-07-26";65.55
1130;23549;1;285;2;0;1;"2015-07-17";"2015-07-19";105.0
1131;23986;1;285;2;0;1;"2015-07-25";"2015-07-26";80.75
1132;23849;1;285;1;0;1;"2015-07-28";"2015-07-31";193.6
1133;23226;1;285;1;0;1;"2015-07-17";"2015-07-18";94.0
1134;24003;1;285;1;0;1;"2015-07-18";"2015-07-19";108.3
1135;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1136;23232;1;285;1;0;1;"2015-07-17";"2015-07-18";75.0
1137;23313;1;285;2;0;1;"2015-07-19";"2015-07-21";60.72
1138;23349;1;285;1;0;1;"2015-07-17";"2015-07-18";169.0
1139;23634;1;285;1;0;1;"2015-07-17";"2015-07-18";72.0
1140;23620;1;285;1;0;1;"2015-08-18";"2015-08-22";189.0
1141;9312;1;77;1;0;1;"2015-08-20";"2015-08-21";134.99
1142;9464;1;77;1;0;1;"2015-07-23";"2015-07-27";64.99
1143;23718;1;285;1;0;1;"2015-07-20";"2015-07-24";120.0
1144;23935;1;285;3;0;1;"2015-07-17";"2015-07-18";95.92
1145;23249;1;285;2;0;1;"2015-07-19";"2015-07-20";80.1
1146;23260;1;285;2;0;1;"2015-07-20";"2015-07-24";63.36
1147;23889;1;285;1;0;1;"2015-08-19";"2015-08-22";149.0
1148;23467;1;285;1;2;1;"2015-07-23";"2015-07-26";84.55
1149;23252;1;285;1;0;1;"2015-07-30";"2015-08-10";79.0
1150;23983;1;285;1;1;1;"2015-07-18";"2015-07-19";79.0
1151;23956;1;285;2;0;1;"2015-07-17";"2015-07-18";135.0
1152;23703;1;285;2;2;1;"2015-07-17";"2015-07-19";87.12
1153;23789;1;285;1;0;1;"2015-07-20";"2015-07-21";92.4
1154;23321;1;285;2;0;1;"2015-09-11";"2015-09-12";82.65
1155;9441;1;77;1;0;1;"2015-07-24";"2015-09-22";59.99
1156;23726;1;285;1;0;1;"2015-08-12";"2015-08-13";89.1
1157;23246;1;285;1;0;1;"2015-07-23";"2015-07-24";98.1
1158;23835;1;285;1;0;1;"2015-07-20";"2015-07-23";85.0
1159;23757;1;285;2;0;1;"2015-08-13";"2015-08-16";194.0
1160;23187;1;285;2;2;1;"2015-09-01";"2015-09-06";124.96
1161;9386;1;77;1;0;1;"2015-07-18";"2015-07-20";79.99
1162;37572;1;314;3;0;1;"2015-07-28";"2015-07-29";159.0
1163;23512;1;285;1;0;1;"2015-07-17";"2015-07-18";129.0
1164;23530;1;285;1;0;1;"2015-07-18";"2015-07-20";169.0
1165;23794;1;285;1;0;1;"2015-07-20";"2015-07-21";116.1
1166;23715;1;285;1;0;1;"2015-07-16";"2015-07-17";91.0
1167;23976;1;285;2;0;1;"2015-08-19";"2015-08-20";67.5
1168;9252;1;77;1;0;1;"2015-07-26";"2015-08-09";101.19
1169;23203;1;285;1;0;1;"2015-07-17";"2015-07-20";69.0
1170;23922;1;285;2;0;1;"2015-07-31";"2015-08-02";80.1
1171;23228;1;285;1;0;1;"2015-07-17";"2015-07-18";89.0
1172;23333;1;285;1;0;1;"2015-09-27";"2015-09-30";67.0
1173;23328;1;285;2;0;1;"2015-07-17";"2015-07-19";79.0
1174;9339;1;77;1;0;1;"2015-07-17";"2015-07-20";83.99
1175;23618;1;285;2;0;1;"2016-01-21";"2016-01-22";0.0
1176;23721;1;285;1;0;1;"2015-07-18";"2015-07-20";119.0
1177;23621;1;285;1;0;1;"2015-07-16";"2015-07-17";74.0
1178;23568;1;285;1;0;1;"2015-07-22";"2015-07-23";67.5
1179;9441;1;77;1;0;1;"2015-07-24";"2015-09-22";59.99
1180;23332;1;285;2;0;1;"2015-07-20";"2015-07-21";0.0
1181;23411;1;285;1;0;1;"2015-09-13";"2015-09-18";98.1
1182;23687;1;285;2;2;1;"2015-08-14";"2015-08-16";151.05
1183;23720;1;285;2;0;1;"2015-08-07";"2015-08-08";89.1
1184;9264;1;77;2;0;1;"2015-08-01";"2015-08-11";109.99
1185;24004;1;285;2;0;1;"2015-09-30";"2015-10-01";85.5
1186;23908;1;285;1;0;1;"2015-07-18";"2015-07-19";189.0
1187;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1188;23428;1;285;1;0;1;"2015-08-09";"2015-08-10";93.6
1189;23373;1;285;4;0;1;"2015-08-10";"2015-08-12";189.05
1190;23930;1;285;2;2;1;"2015-08-01";"2015-08-02";136.0
1191;23482;1;285;2;0;1;"2015-07-17";"2015-07-19";99.0
1192;23492;1;285;2;0;1;"2015-08-31";"2015-09-02";68.4
1193;9172;1;77;1;0;1;"2015-07-17";"2015-07-27";29.99
1194;23772;1;285;1;0;1;"2015-07-17";"2015-07-20";93.48
1195;23530;1;285;1;0;1;"2015-07-18";"2015-07-20";169.0
1196;23205;1;285;1;0;1;"2015-11-18";"2015-11-21";72.0
1197;9205;1;77;1;0;1;"2015-07-17";"2015-07-22";63.74
1198;23459;1;285;1;0;1;"2015-07-17";"2015-07-18";99.0
1199;23273;1;285;2;0;1;"2015-07-17";"2015-07-19";89.0
1200;23704;1;285;1;0;1;"2015-07-17";"2015-07-18";97.0
1201;23279;1;285;1;0;1;"2015-07-19";"2015-08-19";79.0
1202;14685;1;314;1;0;1;"2015-12-20";"2015-12-21";149.0
1203;23330;1;285;2;0;1;"2015-07-17";"2015-07-18";75.0
1204;9102;1;77;2;2;1;"2015-08-10";"2015-08-11";109.99
1205;24007;1;285;1;0;1;"2015-07-16";"2015-07-17";169.0
1206;23779;1;285;2;0;1;"2015-07-26";"2015-07-27";89.76
1207;23813;1;285;2;0;1;"2015-07-19";"2015-07-21";99.0
1208;23466;1;285;1;0;1;"2015-08-04";"2015-08-06";92.0
1209;9126;1;77;1;0;1;"2015-07-19";"2015-07-26";119.99
1210;23850;1;285;1;3;1;"2015-07-25";"2015-07-27";87.12
1211;23465;1;285;2;0;1;"2015-08-04";"2015-08-05";141.55
1212;23260;1;285;2;0;1;"2015-07-20";"2015-07-24";63.36
1213;23293;1;285;2;0;1;"2015-08-29";"2015-08-30";67.5
1214;23846;1;285;1;0;1;"2015-07-26";"2015-08-01";99.0
1215;23267;1;285;1;0;1;"2015-07-19";"2015-07-24";89.38
1216;23913;1;285;2;0;1;"2015-07-25";"2015-07-26";94.05
1217;9227;1;77;4;0;1;"2015-09-04";"2015-09-06";80.74
1218;24004;1;285;2;0;1;"2015-07-18";"2015-07-19";105.0
1219;23990;1;285;1;0;1;"2015-07-25";"2015-07-26";79.0
1220;23896;1;285;1;0;1;"2015-07-18";"2015-07-20";159.0
1221;9051;1;77;1;0;1;"2015-08-03";"2015-08-04";54.14
1222;23794;1;285;2;0;1;"2015-07-18";"2015-07-21";154.0
1223;23873;1;285;2;0;1;"2015-07-18";"2015-07-20";75.0
1224;23757;1;285;2;0;1;"2015-07-23";"2015-07-25";224.0
1225;23882;1;285;2;0;1;"2015-07-21";"2015-07-22";77.4
1226;23342;1;285;1;0;1;"2015-07-18";"2015-07-19";74.0
1227;23692;1;285;2;0;1;"2015-07-18";"2015-07-19";119.0
1228;23972;1;285;1;0;1;"2015-07-18";"2015-07-19";77.0
1229;23935;1;285;2;2;1;"2015-08-01";"2015-08-03";94.0
1230;23439;1;285;1;0;1;"2015-07-30";"2015-07-31";75.0
1231;23177;1;285;1;0;1;"2015-12-31";"2016-01-03";63.9
1232;23964;1;285;1;1;1;"2015-07-20";"2015-07-24";89.1
1233;23257;1;285;1;0;1;"2015-07-18";"2015-07-22";65.0
1234;23238;1;285;2;0;1;"2015-07-21";"2015-07-26";99.0
1235;9254;1;77;1;0;1;"2015-08-04";"2015-08-07";129.99
1236;9227;1;77;2;0;1;"2015-07-19";"2015-07-20";69.99
1237;23775;1;285;1;0;1;"2015-07-18";"2015-07-19";125.0
1238;23872;1;285;1;0;1;"2015-07-18";"2015-07-19";95.0
1239;9046;1;77;1;0;1;"2015-08-11";"2015-08-19";79.99
1240;9046;1;77;1;0;1;"2015-08-26";"2015-09-02";79.99
1241;23373;1;285;1;2;1;"2015-08-05";"2015-08-07";179.1
1242;23443;1;285;2;0;1;"2015-07-18";"2015-07-21";249.0
1243;23330;1;285;2;0;1;"2015-07-18";"2015-07-19";67.5
1244;23902;1;285;1;0;1;"2015-07-18";"2015-07-19";59.0
1245;23795;1;285;1;0;1;"2015-07-23";"2015-07-26";125.1
1246;23407;1;285;2;0;1;"2015-07-19";"2015-07-20";62.1
1247;23777;1;285;1;0;1;"2015-07-17";"2015-07-18";99.0
1248;23313;1;285;1;0;1;"2015-07-30";"2015-08-02";67.5
1249;23835;1;285;2;0;1;"2015-08-06";"2015-08-09";91.0
1250;23850;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1251;23741;1;285;1;0;1;"2015-07-22";"2015-07-23";83.0
1252;23994;1;285;1;0;1;"2015-07-18";"2015-07-19";95.0
1253;23925;1;285;2;0;1;"2015-09-26";"2015-09-29";145.2
1254;23714;1;285;2;0;1;"2015-07-19";"2015-07-22";89.0
1255;23472;1;285;1;0;1;"2015-07-18";"2015-07-20";120.0
1256;23170;1;285;1;0;1;"2015-07-17";"2015-07-18";80.0
1257;23204;1;285;2;0;1;"2015-11-30";"2015-12-01";80.1
1258;23204;1;285;2;0;1;"2015-11-30";"2015-12-01";80.1
1259;23932;1;285;1;0;1;"2015-07-19";"2015-07-24";154.0
1260;23925;1;285;4;0;1;"2015-12-25";"2015-12-30";125.1
1261;23705;1;285;1;0;1;"2015-07-20";"2015-07-23";109.0
1262;23337;1;285;1;0;1;"2015-07-21";"2015-07-22";103.5
1263;23411;1;285;2;0;1;"2015-08-02";"2015-08-03";95.0
1264;23981;1;285;2;0;1;"2015-07-18";"2015-07-19";89.0
1265;23849;1;285;3;1;1;"2015-08-13";"2015-08-17";350.0
1266;23882;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1267;23474;1;285;1;0;1;"2015-07-19";"2015-07-20";125.0
1268;9019;1;77;2;0;1;"2015-07-21";"2015-07-23";132.99
1269;23347;1;285;1;0;1;"2015-09-12";"2015-09-13";67.5
1270;23799;1;285;1;0;1;"2015-07-22";"2015-07-24";87.12
1271;23601;1;285;2;0;1;"2015-07-18";"2015-07-19";125.0
1272;23328;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1273;23484;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1274;24005;1;285;1;0;1;"2015-07-22";"2015-07-23";99.0
1275;23769;1;285;2;2;1;"2015-08-10";"2015-08-11";227.05
1276;23985;1;285;2;2;1;"2015-07-18";"2015-07-19";99.0
1277;23714;1;285;1;0;1;"2015-07-19";"2015-07-20";75.0
1278;23996;1;285;2;0;1;"2015-08-15";"2015-08-16";95.92
1279;23173;1;285;2;0;1;"2015-07-18";"2015-07-19";94.0
1280;23418;1;285;1;0;1;"2015-11-06";"2015-11-08";108.0
1281;9290;1;77;1;0;1;"2015-07-27";"2015-07-31";94.99
1282;23438;1;285;1;0;1;"2015-07-17";"2015-07-18";98.0
1283;23657;1;285;1;0;1;"2015-07-20";"2015-07-21";114.0
1284;23224;1;285;1;0;1;"2015-07-18";"2015-07-19";95.0
1285;23372;1;285;2;0;1;"2015-08-25";"2015-08-30";99.0
1286;23949;1;285;1;0;1;"2015-07-27";"2015-07-29";192.6
1287;23896;1;285;2;0;1;"2015-07-26";"2015-07-27";116.1
1288;23237;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1289;23183;1;285;1;0;1;"2015-07-18";"2015-07-20";82.0
1290;23371;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1291;23227;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1292;23538;1;285;2;2;1;"2015-07-26";"2015-07-29";119.0
1293;9244;1;77;2;1;1;"2015-07-27";"2015-08-01";209.99
1294;23650;1;285;2;0;1;"2015-07-18";"2015-07-19";100.0
1295;23273;1;285;1;0;1;"2015-07-18";"2015-07-19";90.0
1296;23746;1;285;1;0;1;"2015-07-18";"2015-07-19";135.0
1297;23588;1;285;1;0;1;"2015-07-18";"2015-07-19";104.0
1298;23538;1;285;2;2;1;"2015-07-26";"2015-07-29";107.1
1299;23538;1;285;2;2;1;"2015-07-26";"2015-07-29";107.1
1300;23414;1;285;1;0;1;"2015-07-18";"2015-07-19";74.0
1301;23184;1;285;2;0;1;"2015-07-21";"2015-07-22";85.5
1302;8986;1;77;2;0;1;"2015-08-27";"2015-08-29";59.99
1303;23343;1;285;1;0;1;"2015-07-17";"2015-07-18";65.0
1304;23708;1;285;1;0;1;"2015-07-17";"2015-07-18";159.0
1305;23276;1;285;2;0;1;"2015-08-06";"2015-08-09";149.0
1306;23936;1;285;2;0;1;"2015-10-14";"2015-10-15";75.6
1307;23949;1;285;2;3;1;"2015-07-30";"2015-08-01";224.0
1308;9254;1;77;1;0;1;"2015-08-04";"2015-08-07";129.99
1309;23757;1;285;2;0;1;"2015-07-29";"2015-07-31";134.0
1310;23295;1;285;1;0;1;"2015-07-18";"2015-07-19";75.0
1311;23634;1;285;1;0;1;"2015-07-24";"2015-07-26";77.0
1312;9046;1;77;1;0;1;"2015-08-11";"2015-08-19";79.99
1313;23774;1;285;1;0;1;"2015-07-18";"2015-07-19";179.0
1314;23883;1;285;1;0;1;"2015-07-18";"2015-07-19";95.0
1315;23639;1;285;1;0;1;"2015-07-18";"2015-07-19";115.0
1316;23722;1;285;2;0;1;"2015-08-06";"2015-08-07";109.12
1317;23592;1;285;3;1;1;"2015-08-02";"2015-08-03";109.0
1318;23863;1;285;1;0;1;"2015-07-26";"2015-07-27";89.99
1319;23344;1;285;1;0;1;"2015-07-18";"2015-07-19";125.0
1320;23966;1;285;1;0;1;"2015-07-19";"2015-08-03";62.1
1321;23624;1;285;1;0;1;"2015-07-19";"2015-07-20";72.0
1322;23369;1;285;2;0;1;"2015-07-19";"2015-07-23";143.1
1323;23581;1;285;2;0;1;"2015-08-05";"2015-08-06";93.6
1324;23602;1;285;1;0;1;"2015-07-18";"2015-07-19";119.0
1325;23257;1;285;1;0;1;"2015-07-18";"2015-07-19";68.0
1326;23785;1;285;2;0;1;"2015-07-19";"2015-07-22";83.6
1327;9290;1;77;1;0;1;"2015-07-27";"2015-07-31";94.99
1328;23979;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1329;23941;1;285;2;0;1;"2015-07-18";"2015-07-19";119.99
1330;23290;1;285;1;2;1;"2015-07-24";"2015-07-26";55.0
1331;23190;1;285;1;0;1;"2015-07-18";"2015-07-19";134.0
1332;24013;1;285;1;0;1;"2015-07-29";"2015-07-31";85.0
1333;23231;1;285;1;0;1;"2015-07-23";"2015-08-06";47.0
1334;23513;1;285;1;0;1;"2015-07-17";"2015-07-18";95.0
1335;23774;1;285;1;0;1;"2015-07-18";"2015-07-19";179.0
1336;23961;1;285;2;0;1;"2015-08-19";"2015-08-21";113.05
1337;23883;1;285;1;0;1;"2015-07-22";"2015-07-23";71.1
1338;23701;1;285;2;0;1;"2015-08-01";"2015-08-04";183.92
1339;23321;1;285;1;0;1;"2015-08-01";"2015-08-02";78.3
1340;23230;1;285;4;0;1;"2015-07-24";"2015-07-25";71.25
1341;23210;1;285;2;0;1;"2015-07-27";"2015-07-28";89.3
1342;23975;1;285;1;0;1;"2015-07-29";"2015-07-31";70.0
1343;23424;1;285;1;0;1;"2015-07-17";"2015-07-18";115.0
1344;23292;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1345;23200;1;285;2;0;1;"2016-04-29";"2016-05-01";79.0
1346;8926;1;77;1;0;1;"2015-07-19";"2015-07-22";189.99
1347;23876;1;285;3;0;1;"2015-07-31";"2015-08-01";75.0
1348;23957;1;285;2;1;1;"2015-07-20";"2015-07-22";105.0
1349;23767;1;285;3;0;1;"2015-07-22";"2015-07-25";269.0
1350;23838;1;285;2;0;1;"2015-07-18";"2015-07-19";99.75
1351;23388;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1352;23338;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1353;23880;1;285;1;0;1;"2015-07-18";"2015-07-19";85.0
1354;23777;1;285;1;0;1;"2015-07-18";"2015-07-19";104.0
1355;23976;1;285;2;0;1;"2015-07-18";"2015-07-19";92.0
1356;23645;1;285;2;3;1;"2015-07-20";"2015-07-21";87.12
1357;23599;1;285;1;0;1;"2015-07-18";"2015-07-19";105.0
1358;23886;1;285;2;2;1;"2015-07-19";"2015-07-20";69.0
1359;23599;1;285;2;0;1;"2015-10-07";"2015-10-08";87.4
1360;23553;1;285;2;0;1;"2015-07-18";"2015-07-19";94.0
1361;23672;1;285;2;2;1;"2015-07-31";"2015-08-01";94.0
1362;23470;1;285;2;0;1;"2015-08-11";"2015-08-12";126.0
1363;23620;1;285;2;0;1;"2015-08-05";"2015-08-06";119.0
1364;24005;1;285;1;0;1;"2015-07-28";"2015-07-31";95.0
1365;23865;1;285;2;0;1;"2015-07-18";"2015-07-19";299.0
1366;23989;1;285;2;0;1;"2015-08-07";"2015-08-11";94.5
1367;9408;1;77;2;0;1;"2015-07-19";"2015-07-21";113.99
1368;9069;1;77;1;3;1;"2015-07-18";"2015-07-26";49.99
1369;24005;1;285;2;0;1;"2015-07-19";"2015-07-20";66.0
1370;23635;1;285;1;0;1;"2015-07-29";"2015-07-31";95.0
1371;23696;1;285;1;0;1;"2015-08-06";"2015-08-07";94.0
1372;9103;1;77;1;0;1;"2015-07-21";"2015-07-23";94.99
1373;23896;1;285;1;0;1;"2015-07-26";"2015-07-27";125.1
1374;23939;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1375;23960;1;285;1;0;1;"2015-07-18";"2015-07-19";77.0
1376;9046;1;77;1;0;1;"2015-08-26";"2015-09-02";79.99
1377;23864;1;285;2;0;1;"2015-07-23";"2015-07-24";98.1
1378;23223;1;285;2;0;1;"2015-08-09";"2015-08-14";85.5
1379;23215;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1380;8986;1;77;2;0;1;"2015-08-27";"2015-08-29";59.99
1381;23811;1;285;1;0;1;"2015-07-17";"2015-07-18";85.0
1382;9408;1;77;2;0;1;"2015-07-19";"2015-07-21";113.99
1383;23548;1;285;2;0;1;"2015-07-25";"2015-07-26";83.0
1384;9019;1;77;2;0;1;"2015-07-21";"2015-07-23";132.99
1385;23746;1;285;2;0;1;"2015-07-20";"2015-07-22";159.0
1386;23882;1;285;2;0;1;"2015-07-21";"2015-07-22";77.4
1387;23612;1;285;1;0;1;"2015-10-23";"2015-10-25";102.6
1388;23566;1;285;1;0;1;"2015-07-27";"2015-07-28";85.0
1389;23971;1;285;1;0;1;"2015-07-18";"2015-07-19";125.0
1390;23655;1;285;1;0;1;"2015-07-18";"2015-07-19";119.0
1391;23832;1;285;1;0;1;"2015-07-18";"2015-07-19";148.72
1392;23330;1;285;1;0;1;"2015-07-17";"2015-07-18";75.0
1393;23170;1;285;1;0;1;"2015-07-18";"2015-07-20";85.0
1394;23510;1;285;1;0;1;"2015-07-18";"2015-07-19";109.0
1395;8991;1;77;1;1;1;"2015-07-19";"2015-07-26";44.99
1396;24013;1;285;2;0;1;"2015-08-05";"2015-08-08";82.0
1397;23177;1;285;2;0;1;"2015-07-18";"2015-07-19";75.0
1398;23838;1;285;2;0;1;"2015-07-18";"2015-07-19";99.75
1399;23902;1;285;2;0;1;"2015-08-11";"2015-08-12";59.0
1400;23896;1;285;1;0;1;"2015-07-18";"2015-07-19";169.0
1401;23345;1;285;1;0;1;"2015-08-12";"2015-08-13";72.0
1402;23873;1;285;2;0;1;"2015-07-18";"2015-07-20";65.12
1403;9227;1;77;2;0;1;"2015-07-19";"2015-07-20";69.99
1404;24004;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1405;23540;1;285;3;0;1;"2015-11-29";"2015-12-02";89.3
1406;23808;1;285;1;0;1;"2015-07-31";"2015-08-03";75.05
1407;23307;1;285;2;0;1;"2015-07-23";"2015-07-24";85.5
1408;23497;1;285;1;0;1;"2015-07-24";"2015-07-26";120.0
1409;23620;1;285;2;0;1;"2015-07-26";"2015-07-27";113.05
1410;23357;1;285;1;2;1;"2015-07-18";"2015-07-25";90.25
1411;24004;1;285;2;0;1;"2015-07-18";"2015-07-19";120.0
1412;23960;1;285;1;0;1;"2015-07-18";"2015-07-19";84.0
1413;23781;1;285;1;0;1;"2015-07-20";"2015-07-21";94.05
1414;23922;1;285;1;0;1;"2015-07-17";"2015-07-18";105.0
1415;23536;1;285;1;0;1;"2015-07-21";"2015-07-23";99.0
1416;23539;1;285;2;2;1;"2015-07-22";"2015-07-23";209.0
1417;23599;1;285;1;0;1;"2015-07-19";"2015-07-20";78.32
1418;23264;1;285;1;0;1;"2015-07-18";"2015-07-19";95.0
1419;23971;1;285;1;0;1;"2015-07-21";"2015-07-22";0.0
1420;23698;1;285;1;0;1;"2015-07-27";"2015-08-01";134.1
1421;23201;1;285;2;0;1;"2015-10-15";"2015-10-16";93.6
1422;23522;1;285;2;0;1;"2015-07-21";"2015-07-22";80.1
1423;9069;1;77;1;3;1;"2015-07-18";"2015-07-26";49.99
1424;23455;1;285;2;1;1;"2015-08-20";"2015-08-22";119.0
1425;23832;1;285;1;0;1;"2015-07-18";"2015-07-19";169.0
1426;9051;1;77;1;0;1;"2015-08-07";"2015-08-08";54.14
1427;23897;1;285;1;0;1;"2015-07-17";"2015-07-18";99.0
1428;23424;1;285;2;0;1;"2015-08-12";"2015-08-14";102.0
1429;23421;1;285;4;0;1;"2015-07-24";"2015-07-25";169.0
1430;23376;1;285;2;0;1;"2015-07-19";"2015-07-20";114.0
1431;23986;1;285;1;0;1;"2015-07-22";"2015-07-23";92.65
1432;23405;1;285;1;0;1;"2015-07-18";"2015-07-19";94.0
1433;23183;1;285;1;0;1;"2015-07-18";"2015-07-19";82.0
1434;23298;1;285;2;2;1;"2015-07-29";"2015-08-02";116.1
1435;23864;1;285;2;0;1;"2015-07-22";"2015-07-23";102.6
1436;23337;1;285;4;0;1;"2015-07-20";"2015-07-22";125.0
1437;23728;1;285;2;0;1;"2015-09-11";"2015-09-12";93.6
1438;23697;1;285;2;0;1;"2015-07-24";"2015-07-26";76.5
1439;23306;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1440;23475;1;285;2;0;1;"2015-10-13";"2015-10-14";89.1
1441;23837;1;285;1;0;1;"2015-08-02";"2015-08-05";109.25
1442;23436;1;285;1;0;1;"2015-07-24";"2015-07-26";139.0
1443;9103;1;77;1;0;1;"2015-07-21";"2015-07-23";94.99
1444;23616;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
1445;23553;1;285;1;0;1;"2015-07-19";"2015-07-21";94.0
1446;23975;1;285;2;0;1;"2015-07-20";"2015-07-22";70.0
1447;23248;1;285;3;2;1;"2015-07-20";"2015-07-21";94.5
1448;23765;1;285;1;0;1;"2015-07-18";"2015-07-19";109.0
1449;8991;1;77;1;1;1;"2015-07-19";"2015-07-26";44.99
1450;23306;1;285;1;0;1;"2015-07-18";"2015-07-19";79.0
1451;23815;1;285;2;0;1;"2015-07-18";"2015-07-20";109.0
1452;9051;1;77;1;0;1;"2015-08-03";"2015-08-04";54.14
1453;23958;1;285;2;2;1;"2015-07-19";"2015-07-20";85.5
1454;23678;1;285;1;0;1;"2015-07-18";"2015-07-19";145.0
1455;23484;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
1456;9244;1;77;2;1;1;"2015-07-27";"2015-08-01";209.99
1457;23289;1;285;2;0;1;"2015-07-18";"2015-07-20";149.0
1458;8837;1;77;2;1;1;"2015-07-31";"2015-08-04";80.74
1459;23258;1;285;1;0;1;"2015-08-17";"2015-08-20";52.0
1460;23400;1;285;1;0;1;"2015-07-18";"2015-07-19";65.0
1461;23594;1;285;2;1;1;"2015-07-27";"2015-07-28";99.0
1462;23397;1;285;1;0;1;"2015-08-04";"2015-08-10";115.0
1463;23918;1;285;2;0;1;"2015-07-31";"2015-08-01";89.0
1464;23971;1;285;1;0;1;"2015-07-18";"2015-07-19";125.0
1465;23295;1;285;1;0;1;"2015-07-26";"2015-07-31";89.0
1466;23402;1;285;2;2;1;"2015-08-10";"2015-09-01";64.0
1467;23290;1;285;2;0;1;"2015-08-21";"2015-08-24";51.3
